k__Bacteria	A17
k__Bacteria	B22
k__Bacteria	EA48
k__Bacteria	EB01
k__Bacteria	EB02
k__Bacteria	EB13
k__Bacteria	EB17
k__Bacteria	G01
k__Bacteria	M01
k__Bacteria	P01
k__Bacteria	P22
k__Bacteria	YA04
k__Bacteria	YA23
k__Bacteria	YB31
k__Bacteria	YB43
k__Bacteria	YB54
k__Bacteria	YB56
k__Bacteria	Z16
k__Archaea	B22
k__Bacteria|p__Bacteroidetes	A17
k__Bacteria|p__Bacteroidetes	B22
k__Bacteria|p__Bacteroidetes	EA48
k__Bacteria|p__Bacteroidetes	EB01
k__Bacteria|p__Bacteroidetes	EB02
k__Bacteria|p__Bacteroidetes	EB13
k__Bacteria|p__Bacteroidetes	EB17
k__Bacteria|p__Bacteroidetes	G01
k__Bacteria|p__Bacteroidetes	M01
k__Bacteria|p__Bacteroidetes	P01
k__Bacteria|p__Bacteroidetes	P22
k__Bacteria|p__Bacteroidetes	YA23
k__Bacteria|p__Bacteroidetes	YB31
k__Bacteria|p__Bacteroidetes	YB43
k__Bacteria|p__Bacteroidetes	YB54
k__Bacteria|p__Bacteroidetes	YB56
k__Bacteria|p__Bacteroidetes	Z16
k__Bacteria|p__Proteobacteria	A17
k__Bacteria|p__Proteobacteria	B22
k__Bacteria|p__Proteobacteria	EA48
k__Bacteria|p__Proteobacteria	EB01
k__Bacteria|p__Proteobacteria	EB02
k__Bacteria|p__Proteobacteria	EB13
k__Bacteria|p__Proteobacteria	EB17
k__Bacteria|p__Proteobacteria	G01
k__Bacteria|p__Proteobacteria	M01
k__Bacteria|p__Proteobacteria	P01
k__Bacteria|p__Proteobacteria	P22
k__Bacteria|p__Proteobacteria	YA23
k__Bacteria|p__Proteobacteria	YB31
k__Bacteria|p__Proteobacteria	YB54
k__Bacteria|p__Proteobacteria	YB56
k__Bacteria|p__Proteobacteria	Z16
k__Bacteria|p__Firmicutes	A17
k__Bacteria|p__Firmicutes	B22
k__Bacteria|p__Firmicutes	EA48
k__Bacteria|p__Firmicutes	EB01
k__Bacteria|p__Firmicutes	EB02
k__Bacteria|p__Firmicutes	EB13
k__Bacteria|p__Firmicutes	EB17
k__Bacteria|p__Firmicutes	G01
k__Bacteria|p__Firmicutes	M01
k__Bacteria|p__Firmicutes	P01
k__Bacteria|p__Firmicutes	P22
